st_fee_gen_date,class_name,section_name,st_fee_total_receipt_amount
2016-07-19 00:00:00.000,7th,C,1800.0
2016-07-19 00:00:00.000,7th,A,1800.0
2016-07-19 00:00:00.000,7th,A,1800.0
2016-07-19 00:00:00.000,7th,A,1350.0
2016-07-19 00:00:00.000,7th,A,1800.0
2016-07-18 00:00:00.000,6th,F,1800.0
2016-07-19 00:00:00.000,7th,C,1800.0
2016-07-19 00:00:00.000,7th,A,1800.0
2016-07-19 00:00:00.000,7th,C,100.0
2016-07-19 00:00:00.000,7th,D,1800.0
2016-07-19 00:00:00.000,7th,C,900.0
2016-07-19 00:00:00.000,7th,D,1900.0
2016-07-19 00:00:00.000,7th,D,1550.0
2016-07-19 00:00:00.000,7th,A,1800.0
2016-07-19 00:00:00.000,7th,C,1800.0
2016-07-19 00:00:00.000,7th,C,1800.0
2016-07-19 00:00:00.000,7th,C,1800.0
2016-07-19 00:00:00.000,7th,E,1800.0
2016-07-19 00:00:00.000,7th,D,1800.0
2016-07-19 00:00:00.000,7th,B,1800.0
2016-07-19 00:00:00.000,7th,C,1800.0
2016-07-19 00:00:00.000,7th,E,1800.0
2016-07-19 00:00:00.000,7th,B,1800.0
2016-07-19 00:00:00.000,7th,C,1800.0
2016-07-19 00:00:00.000,7th,C,1800.0
2016-07-19 00:00:00.000,7th,B,1800.0
2016-07-19 00:00:00.000,7th,F,100.0
2016-07-19 00:00:00.000,7th,B,1810.0
2016-07-19 00:00:00.000,7th,D,1800.0
2016-07-19 00:00:00.000,7th,B,1800.0
2016-07-19 00:00:00.000,7th,A,1800.0
2016-07-19 00:00:00.000,7th,F,1800.0
2016-07-19 00:00:00.000,7th,D,1800.0
2016-07-18 00:00:00.000,6th,E,1800.0
2016-07-19 00:00:00.000,7th,C,1800.0
2016-07-19 00:00:00.000,7th,E,1800.0
2016-07-19 00:00:00.000,7th,A,1800.0
2016-07-18 00:00:00.000,5th,B,1450.0
2016-07-19 00:00:00.000,7th,E,900.0
2016-07-19 00:00:00.000,7th,C,3100.0
2016-07-19 00:00:00.000,7th,D,1800.0
2016-07-19 00:00:00.000,7th,D,1800.0
2016-07-19 00:00:00.000,7th,C,1800.0
2016-07-19 00:00:00.000,7th,D,1800.0
2016-07-19 00:00:00.000,7th,D,1800.0
2016-07-18 00:00:00.000,6th,F,1800.0
2016-07-19 00:00:00.000,7th,B,1550.0
2016-07-19 00:00:00.000,7th,E,1900.0
2016-07-19 00:00:00.000,7th,E,1800.0
2016-07-19 00:00:00.000,7th,B,5400.0
2016-07-19 00:00:00.000,7th,A,1900.0
2016-07-18 00:00:00.000,6th,F,1800.0
2016-07-19 00:00:00.000,7th,F,1550.0
2016-07-18 00:00:00.000,6th,A,9300.0
2016-07-19 00:00:00.000,7th,B,1800.0
2016-07-19 00:00:00.000,7th,B,1800.0
2016-07-19 00:00:00.000,7th,D,1800.0
2016-07-19 00:00:00.000,7th,C,1800.0
2016-07-19 00:00:00.000,7th,C,1550.0
2016-07-19 00:00:00.000,7th,D,1800.0
2016-07-19 00:00:00.000,7th,A,1550.0
2016-07-19 00:00:00.000,7th,A,1800.0
2016-07-19 00:00:00.000,7th,C,1800.0
2016-07-19 00:00:00.000,7th,D,1800.0
2016-07-19 00:00:00.000,7th,F,1800.0
2016-07-19 00:00:00.000,7th,F,1800.0
2016-07-19 00:00:00.000,7th,C,1800.0
2016-07-19 00:00:00.000,7th,A,1800.0
2016-07-19 00:00:00.000,7th,C,1550.0
2016-07-19 00:00:00.000,7th,D,1800.0
2016-07-19 00:00:00.000,7th,E,1800.0
2016-07-19 00:00:00.000,7th,F,1800.0
2016-07-19 00:00:00.000,7th,A,1800.0
2016-07-18 00:00:00.000,6th,A,1800.0
2016-07-19 00:00:00.000,7th,B,1800.0
2016-07-19 00:00:00.000,7th,D,1800.0
2016-07-19 00:00:00.000,7th,B,1800.0
2016-07-19 00:00:00.000,7th,D,1800.0
2016-07-12 00:00:00.000,Hifz Girls,D,2100.0
2016-07-19 00:00:00.000,7th,C,1800.0
2016-07-19 00:00:00.000,7th,D,900.0
2016-07-19 00:00:00.000,7th,D,1800.0
2016-07-19 00:00:00.000,7th,A,1800.0
2016-07-19 00:00:00.000,7th,D,1550.0
2016-07-19 00:00:00.000,7th,E,900.0
2016-07-19 00:00:00.000,7th,C,1800.0
2016-07-19 00:00:00.000,7th,A,1800.0
2016-07-19 00:00:00.000,7th,D,1800.0
2016-07-19 00:00:00.000,7th,D,1550.0
2016-07-19 00:00:00.000,7th,A,1800.0
2016-07-19 00:00:00.000,7th,D,1800.0
2016-07-19 00:00:00.000,7th,F,1800.0
2016-07-19 00:00:00.000,7th,D,12600.0
2016-07-18 00:00:00.000,6th,F,9900.0
2016-07-19 00:00:00.000,7th,B,1350.0
2016-07-19 00:00:00.000,7th,C,1800.0
2016-07-19 00:00:00.000,7th,B,1800.0
2016-07-18 00:00:00.000,6th,A,1800.0
2016-07-19 00:00:00.000,7th,E,1550.0
2016-07-19 00:00:00.000,7th,D,1800.0
2016-07-19 00:00:00.000,7th,F,1800.0
2016-07-19 00:00:00.000,7th,C,1800.0
2016-07-19 00:00:00.000,7th,F,1800.0
2016-07-19 00:00:00.000,7th,A,1800.0
2016-07-19 00:00:00.000,7th,C,1800.0
2016-07-19 00:00:00.000,7th,A,1550.0
2016-07-19 00:00:00.000,7th,C,1800.0
2016-07-19 00:00:00.000,7th,E,1800.0
2016-07-19 00:00:00.000,7th,D,1800.0
2016-07-19 00:00:00.000,7th,B,1800.0
2016-07-19 00:00:00.000,7th,D,1800.0
2016-07-19 00:00:00.000,7th,A,1800.0
2016-07-19 00:00:00.000,7th,E,1550.0
2016-07-18 00:00:00.000,6th,A,1800.0
2016-07-19 00:00:00.000,7th,B,900.0
2016-07-19 00:00:00.000,7th,E,900.0
2016-07-19 00:00:00.000,7th,A,1800.0
2016-07-19 00:00:00.000,7th,B,1800.0
2016-07-19 00:00:00.000,7th,C,1900.0
2016-07-19 00:00:00.000,7th,C,1800.0
2016-07-19 00:00:00.000,7th,D,100.0
2016-07-19 00:00:00.000,7th,A,100.0
2016-07-19 00:00:00.000,7th,A,100.0
2016-07-19 00:00:00.000,7th,E,1800.0
2016-07-19 00:00:00.000,7th,C,1800.0
2016-07-19 00:00:00.000,7th,E,1800.0
2016-07-19 00:00:00.000,7th,D,200.0
2016-07-19 00:00:00.000,7th,F,1800.0
2016-07-19 00:00:00.000,7th,E,1800.0
2016-07-19 00:00:00.000,7th,D,900.0
2016-07-19 00:00:00.000,7th,C,1800.0
2016-07-19 00:00:00.000,7th,B,900.0
2016-07-19 00:00:00.000,7th,B,1800.0
2016-07-18 00:00:00.000,6th,E,1800.0
2016-07-19 00:00:00.000,7th,D,1800.0
2016-07-19 00:00:00.000,7th,C,1800.0
2016-07-19 00:00:00.000,7th,E,1900.0
2016-07-19 00:00:00.000,7th,F,1800.0
2016-07-19 00:00:00.000,7th,B,900.0
2016-07-19 00:00:00.000,7th,B,1350.0
2016-07-19 00:00:00.000,7th,D,1800.0
2016-07-19 00:00:00.000,7th,B,1800.0
2016-07-18 00:00:00.000,6th,B,1800.0
2016-07-19 00:00:00.000,7th,C,1800.0
2016-07-18 00:00:00.000,6th,A,1800.0
2016-07-18 00:00:00.000,5th,D,1700.0
2016-07-18 00:00:00.000,6th,A,1800.0
2016-07-19 00:00:00.000,7th,B,100.0
2016-07-19 00:00:00.000,8th,C,1800.0
2016-07-19 00:00:00.000,8th,A,1800.0
2016-07-19 00:00:00.000,9th,F,1800.0
2016-07-19 00:00:00.000,7th,F,100.0
2016-07-19 00:00:00.000,7th,B,1800.0
2016-07-19 00:00:00.000,7th,B,1900.0
2016-07-19 00:00:00.000,7th,E,1800.0
2016-07-19 00:00:00.000,7th,D,900.0
2016-07-19 00:00:00.000,7th,A,1800.0
2016-07-19 00:00:00.000,7th,B,900.0
2016-07-19 00:00:00.000,7th,C,1550.0
2016-07-19 00:00:00.000,7th,C,1800.0
2016-07-19 00:00:00.000,7th,A,1800.0
2016-07-19 00:00:00.000,8th,A,1550.0
2016-07-19 00:00:00.000,9th,B,1480.0
2016-07-19 00:00:00.000,7th,E,1800.0
2016-07-18 00:00:00.000,6th,B,1900.0
2016-07-19 00:00:00.000,7th,A,1800.0
2016-07-19 00:00:00.000,7th,E,1800.0
2016-07-19 00:00:00.000,7th,E,1800.0
2016-07-19 00:00:00.000,7th,D,1350.0
2016-07-18 00:00:00.000,6th,E,1800.0
2016-07-18 00:00:00.000,6th,D,1800.0
2016-07-18 00:00:00.000,6th,E,900.0
2016-07-18 00:00:00.000,6th,D,3600.0
2016-07-18 00:00:00.000,6th,D,1800.0
2016-07-18 00:00:00.000,6th,D,900.0
2016-07-18 00:00:00.000,6th,B,1800.0
2016-07-18 00:00:00.000,6th,B,3700.0
2016-07-18 00:00:00.000,6th,B,1800.0
2016-07-18 00:00:00.000,6th,B,1800.0
2016-07-18 00:00:00.000,6th,C,1800.0
2016-07-12 00:00:00.000,Hifz Girls,D,1550.0
2016-07-18 00:00:00.000,6th,D,1800.0
2016-07-18 00:00:00.000,6th,B,1800.0
2016-07-18 00:00:00.000,6th,E,1550.0
2016-07-18 00:00:00.000,6th,D,1550.0
2016-07-18 00:00:00.000,6th,A,1800.0
2016-07-18 00:00:00.000,6th,E,1800.0
2016-07-18 00:00:00.000,6th,C,1800.0
2016-07-18 00:00:00.000,6th,A,1800.0
2016-07-18 00:00:00.000,6th,A,1800.0
2016-07-18 00:00:00.000,6th,D,1800.0
2016-07-18 00:00:00.000,6th,A,1800.0
2016-07-18 00:00:00.000,6th,A,1350.0
2016-07-18 00:00:00.000,6th,E,1800.0
2016-07-18 00:00:00.000,6th,F,100.0
2016-07-18 00:00:00.000,6th,E,1800.0
2016-07-18 00:00:00.000,6th,D,1800.0
2016-07-12 00:00:00.000,Hifz Girls,D,900.0
2016-07-18 00:00:00.000,6th,C,1800.0
2016-07-18 00:00:00.000,6th,D,1800.0
2016-07-18 00:00:00.000,6th,C,1800.0
2016-07-18 00:00:00.000,6th,C,1800.0
2016-07-18 00:00:00.000,6th,B,1800.0
2016-07-18 00:00:00.000,6th,A,1550.0
2016-07-18 00:00:00.000,6th,A,1800.0
2016-07-18 00:00:00.000,6th,F,1800.0
2016-07-18 00:00:00.000,6th,A,3600.0
2016-07-18 00:00:00.000,6th,D,1800.0
2016-07-18 00:00:00.000,6th,D,1900.0
2016-07-18 00:00:00.000,6th,A,1550.0
2016-07-18 00:00:00.000,6th,B,1800.0
2016-07-18 00:00:00.000,6th,B,1900.0
2016-07-18 00:00:00.000,6th,F,1550.0
2016-07-18 00:00:00.000,6th,C,1800.0
2016-07-18 00:00:00.000,5th,D,1800.0
2016-07-18 00:00:00.000,6th,E,1800.0
2016-07-18 00:00:00.000,6th,E,1800.0
2016-07-18 00:00:00.000,6th,D,1550.0
2016-07-18 00:00:00.000,6th,A,1800.0
2016-07-18 00:00:00.000,6th,D,1550.0
2016-07-18 00:00:00.000,6th,E,1800.0
2016-07-18 00:00:00.000,6th,F,1800.0
2016-07-18 00:00:00.000,6th,A,1800.0
2016-07-18 00:00:00.000,5th,A,1700.0
2016-07-18 00:00:00.000,6th,D,1350.0
2016-07-18 00:00:00.000,6th,C,1800.0
2016-07-18 00:00:00.000,6th,D,1800.0
2016-07-18 00:00:00.000,6th,D,1800.0
2016-07-18 00:00:00.000,6th,C,1800.0
2016-07-18 00:00:00.000,6th,B,1800.0
2016-07-18 00:00:00.000,6th,E,1800.0
2016-07-18 00:00:00.000,6th,E,3600.0
2016-07-18 00:00:00.000,6th,D,1800.0
2016-07-18 00:00:00.000,6th,E,1550.0
2016-07-12 00:00:00.000,Hifz Girls,D,2000.0
2016-07-18 00:00:00.000,5th,B,1700.0
2016-07-18 00:00:00.000,6th,A,1550.0
2016-07-12 00:00:00.000,Hifz Girls,D,1800.0
2016-07-18 00:00:00.000,6th,C,1550.0
2016-07-18 00:00:00.000,5th,A,1700.0
2016-07-18 00:00:00.000,6th,B,1800.0
2016-07-18 00:00:00.000,6th,D,1900.0
2016-07-18 00:00:00.000,6th,C,1800.0
2016-07-18 00:00:00.000,6th,F,1550.0
2016-07-18 00:00:00.000,6th,F,1800.0
2016-07-18 00:00:00.000,5th,B,1700.0
2016-07-18 00:00:00.000,6th,A,1800.0
2016-07-18 00:00:00.000,6th,B,1800.0
2016-07-18 00:00:00.000,6th,C,1550.0
2016-07-18 00:00:00.000,6th,D,100.0
2016-07-18 00:00:00.000,6th,F,1550.0
2016-07-18 00:00:00.000,6th,F,1800.0
2016-07-18 00:00:00.000,6th,D,1800.0
2016-07-18 00:00:00.000,6th,F,1800.0
2016-07-18 00:00:00.000,6th,C,1800.0
2016-07-18 00:00:00.000,6th,C,1800.0
2016-07-18 00:00:00.000,6th,C,1800.0
2016-07-18 00:00:00.000,6th,D,1800.0
2016-07-18 00:00:00.000,6th,B,1800.0
2016-07-18 00:00:00.000,6th,B,1550.0
2016-07-18 00:00:00.000,6th,E,1800.0
2016-07-18 00:00:00.000,6th,C,900.0
2016-07-18 00:00:00.000,6th,E,1800.0
2016-07-18 00:00:00.000,6th,E,900.0
2016-07-18 00:00:00.000,6th,C,1800.0
2016-07-18 00:00:00.000,6th,E,1800.0
2016-07-18 00:00:00.000,6th,C,1000.0
2016-07-18 00:00:00.000,6th,E,1800.0
2016-07-18 00:00:00.000,6th,A,1350.0
2016-07-18 00:00:00.000,6th,D,1800.0
2016-07-18 00:00:00.000,6th,F,1800.0
2016-07-18 00:00:00.000,6th,E,900.0
2016-07-18 00:00:00.000,6th,E,900.0
2016-07-18 00:00:00.000,6th,E,1800.0
2016-07-18 00:00:00.000,6th,D,900.0
2016-07-18 00:00:00.000,6th,E,1800.0
2016-07-18 00:00:00.000,6th,E,1800.0
2016-07-18 00:00:00.000,6th,D,1800.0
2016-07-18 00:00:00.000,6th,B,1800.0
2016-07-18 00:00:00.000,6th,F,1800.0
2016-07-18 00:00:00.000,6th,B,1350.0
2016-07-18 00:00:00.000,6th,B,1800.0
2016-07-18 00:00:00.000,6th,D,100.0
2016-07-18 00:00:00.000,6th,F,1800.0
2016-07-18 00:00:00.000,6th,C,900.0
2016-07-18 00:00:00.000,6th,A,1800.0
2016-07-18 00:00:00.000,6th,C,1800.0
2016-07-18 00:00:00.000,6th,C,1800.0
2016-07-18 00:00:00.000,6th,B,900.0
2016-07-18 00:00:00.000,6th,D,1800.0
2016-07-18 00:00:00.000,6th,F,1800.0
2016-07-18 00:00:00.000,6th,D,1800.0
2016-07-18 00:00:00.000,6th,F,1800.0
2016-07-18 00:00:00.000,6th,F,1000.0
2016-07-18 00:00:00.000,6th,D,1800.0
2016-07-12 00:00:00.000,Hifz Girls,D,900.0
2016-07-18 00:00:00.000,6th,D,1550.0
2016-07-18 00:00:00.000,6th,F,1800.0
2016-07-18 00:00:00.000,6th,C,1550.0
2016-07-18 00:00:00.000,6th,A,1800.0
2016-07-18 00:00:00.000,6th,A,1800.0
2016-07-18 00:00:00.000,6th,F,1900.0
2016-07-18 00:00:00.000,6th,D,1800.0
2016-07-18 00:00:00.000,6th,F,1800.0
2016-07-18 00:00:00.000,6th,F,1550.0
2016-07-18 00:00:00.000,6th,A,1900.0
2016-07-18 00:00:00.000,6th,C,1800.0
2016-07-18 00:00:00.000,6th,E,1350.0
2016-07-18 00:00:00.000,6th,F,1800.0
2016-07-18 00:00:00.000,6th,C,900.0
2016-07-18 00:00:00.000,6th,D,900.0
2016-07-18 00:00:00.000,6th,C,900.0
2016-07-18 00:00:00.000,6th,C,1800.0
2016-07-18 00:00:00.000,6th,F,900.0
2016-07-18 00:00:00.000,6th,D,1800.0
2016-07-18 00:00:00.000,6th,E,100.0
2016-07-18 00:00:00.000,6th,E,900.0
2016-07-18 00:00:00.000,6th,A,100.0
2016-07-18 00:00:00.000,6th,A,900.0
2016-07-18 00:00:00.000,6th,A,900.0
2016-07-18 00:00:00.000,6th,C,400.0
2016-07-18 00:00:00.000,6th,E,900.0
2016-07-18 00:00:00.000,6th,F,3800.0
2016-07-18 00:00:00.000,6th,C,3600.0
2016-07-18 00:00:00.000,6th,B,1800.0
2016-07-18 00:00:00.000,6th,A,1800.0
2016-07-18 00:00:00.000,6th,B,1370.0
2016-07-18 00:00:00.000,6th,A,1800.0
2016-07-18 00:00:00.000,6th,A,1800.0
2016-07-18 00:00:00.000,6th,D,1800.0
2016-07-18 00:00:00.000,6th,B,1800.0
2016-07-18 00:00:00.000,6th,B,1800.0
2016-07-18 00:00:00.000,6th,D,1800.0
2016-07-18 00:00:00.000,6th,B,900.0
2016-07-18 00:00:00.000,6th,B,1800.0
2016-07-18 00:00:00.000,6th,A,1800.0
2016-07-19 00:00:00.000,8th,C,900.0
2016-07-18 00:00:00.000,6th,B,1800.0
2016-07-12 00:00:00.000,Hifz Girls,D,900.0
2016-07-18 00:00:00.000,6th,D,1800.0
2016-07-19 00:00:00.000,10th,D,1800.0
2016-07-18 00:00:00.000,6th,E,1800.0
2016-07-18 00:00:00.000,6th,A,1800.0
2016-07-18 00:00:00.000,6th,A,1800.0
2016-07-18 00:00:00.000,6th,E,1800.0
2016-07-18 00:00:00.000,5th,B,1800.0
2016-07-18 00:00:00.000,6th,B,1800.0
2016-07-18 00:00:00.000,6th,F,100.0
2016-07-18 00:00:00.000,6th,D,1800.0
2016-07-19 00:00:00.000,9th,B,1680.0
2016-07-18 00:00:00.000,6th,D,1550.0
2016-07-19 00:00:00.000,10th,E,1800.0
2016-07-19 00:00:00.000,7th,B,1350.0
2016-07-18 00:00:00.000,5th,B,1700.0
2016-07-18 00:00:00.000,5th,C,1700.0
2016-07-18 00:00:00.000,5th,E,1700.0
2016-07-18 00:00:00.000,5th,D,1700.0
2016-07-18 00:00:00.000,5th,E,1700.0
2016-07-18 00:00:00.000,5th,B,1700.0
2016-07-18 00:00:00.000,5th,B,1800.0
2016-07-18 00:00:00.000,5th,C,1700.0
2016-07-18 00:00:00.000,5th,D,1450.0
2016-07-18 00:00:00.000,5th,B,1700.0
2016-07-18 00:00:00.000,5th,F,1700.0
2016-07-18 00:00:00.000,5th,F,1700.0
2016-07-18 00:00:00.000,5th,F,1450.0
2016-07-18 00:00:00.000,5th,B,1700.0
2016-07-18 00:00:00.000,5th,C,1710.0
2016-07-18 00:00:00.000,5th,B,1700.0
2016-07-18 00:00:00.000,5th,F,1700.0
2016-07-18 00:00:00.000,5th,A,1700.0
2016-07-18 00:00:00.000,5th,C,1700.0
2016-07-18 00:00:00.000,5th,C,1700.0
2016-07-18 00:00:00.000,5th,D,1700.0
2016-07-18 00:00:00.000,5th,D,1700.0
2016-07-18 00:00:00.000,5th,F,1700.0
2016-07-18 00:00:00.000,5th,D,100.0
2016-07-18 00:00:00.000,5th,A,1700.0
2016-07-18 00:00:00.000,5th,A,1700.0
2016-07-18 00:00:00.000,5th,F,1450.0
2016-07-18 00:00:00.000,5th,C,1700.0
2016-07-18 00:00:00.000,5th,C,1700.0
2016-07-18 00:00:00.000,5th,C,1700.0
2016-07-18 00:00:00.000,5th,C,1700.0
2016-07-18 00:00:00.000,5th,C,1700.0
2016-07-18 00:00:00.000,5th,E,1700.0
2016-07-18 00:00:00.000,5th,A,1700.0
2016-07-18 00:00:00.000,5th,C,1700.0
2016-07-18 00:00:00.000,5th,A,1700.0
2016-07-18 00:00:00.000,5th,E,100.0
2016-07-18 00:00:00.000,5th,C,1700.0
2016-07-18 00:00:00.000,5th,A,1700.0
2016-07-18 00:00:00.000,5th,C,1700.0
2016-07-18 00:00:00.000,5th,C,1700.0
2016-07-18 00:00:00.000,5th,F,1700.0
2016-07-18 00:00:00.000,5th,F,1700.0
2016-07-18 00:00:00.000,5th,B,1700.0
2016-07-18 00:00:00.000,5th,D,1700.0
2016-07-18 00:00:00.000,5th,A,1450.0
2016-07-18 00:00:00.000,5th,F,1700.0
2016-07-18 00:00:00.000,5th,D,1700.0
2016-07-18 00:00:00.000,5th,D,850.0
2016-07-18 00:00:00.000,5th,B,1700.0
2016-07-18 00:00:00.000,5th,B,1700.0
2016-07-18 00:00:00.000,5th,E,1700.0
2016-07-18 00:00:00.000,5th,C,1700.0
2016-07-18 00:00:00.000,5th,C,1700.0
2016-07-18 00:00:00.000,5th,F,1700.0
2016-07-18 00:00:00.000,5th,E,1700.0
2016-07-18 00:00:00.000,5th,A,1700.0
2016-07-18 00:00:00.000,5th,E,1700.0
2016-07-18 00:00:00.000,5th,C,100.0
2016-07-18 00:00:00.000,5th,E,1700.0
2016-07-18 00:00:00.000,5th,D,1700.0
2016-07-18 00:00:00.000,5th,D,850.0
2016-07-18 00:00:00.000,5th,E,1700.0
2016-07-18 00:00:00.000,5th,E,100.0
2016-07-18 00:00:00.000,5th,E,1700.0
2016-07-18 00:00:00.000,5th,E,1700.0
2016-07-18 00:00:00.000,5th,D,1700.0
2016-07-18 00:00:00.000,5th,D,1700.0
2016-07-18 00:00:00.000,5th,E,1700.0
2016-07-18 00:00:00.000,5th,E,1700.0
2016-07-18 00:00:00.000,5th,B,1450.0
2016-07-18 00:00:00.000,5th,B,1700.0
2016-07-18 00:00:00.000,5th,B,1700.0
2016-07-18 00:00:00.000,5th,B,1700.0
2016-07-18 00:00:00.000,5th,C,1700.0
2016-07-18 00:00:00.000,5th,D,1700.0
2016-07-18 00:00:00.000,5th,F,1700.0
2016-07-18 00:00:00.000,5th,C,1700.0
2016-07-18 00:00:00.000,5th,A,1700.0
2016-07-18 00:00:00.000,5th,D,1700.0
2016-07-18 00:00:00.000,5th,A,1700.0
2016-07-18 00:00:00.000,5th,A,1700.0
2016-07-18 00:00:00.000,5th,C,1700.0
2016-07-18 00:00:00.000,5th,F,1700.0
2016-07-18 00:00:00.000,5th,F,1700.0
2016-07-18 00:00:00.000,5th,B,3500.0
2016-07-18 00:00:00.000,5th,F,1700.0
2016-07-18 00:00:00.000,5th,A,1700.0
2016-07-18 00:00:00.000,5th,D,1700.0
2016-07-18 00:00:00.000,5th,D,1700.0
2016-07-18 00:00:00.000,5th,C,1700.0
2016-07-18 00:00:00.000,5th,A,1700.0
2016-07-18 00:00:00.000,5th,A,1700.0
2016-07-18 00:00:00.000,5th,E,1450.0
2016-07-18 00:00:00.000,5th,A,1450.0
2016-07-18 00:00:00.000,5th,D,1700.0
2016-07-18 00:00:00.000,5th,F,1700.0
2016-07-18 00:00:00.000,5th,C,1450.0
2016-07-18 00:00:00.000,5th,F,1700.0
2016-07-18 00:00:00.000,5th,D,1700.0
2016-07-18 00:00:00.000,5th,F,1700.0
2016-07-18 00:00:00.000,5th,F,1450.0
2016-07-18 00:00:00.000,5th,F,1700.0
2016-07-18 00:00:00.000,5th,C,1700.0
2016-07-18 00:00:00.000,5th,A,1700.0
2016-07-18 00:00:00.000,5th,F,1700.0
2016-07-18 00:00:00.000,5th,F,1700.0
2016-07-18 00:00:00.000,5th,A,1700.0
2016-07-18 00:00:00.000,5th,E,1700.0
2016-07-18 00:00:00.000,5th,C,1700.0
2016-07-18 00:00:00.000,5th,E,1700.0
2016-07-18 00:00:00.000,5th,C,1700.0
2016-07-18 00:00:00.000,5th,D,1700.0
2016-07-18 00:00:00.000,5th,E,1700.0
2016-07-18 00:00:00.000,5th,C,1700.0
2016-07-18 00:00:00.000,5th,E,5300.0
2016-07-18 00:00:00.000,5th,F,1700.0
2016-07-18 00:00:00.000,5th,A,1700.0
2016-07-18 00:00:00.000,5th,E,1700.0
2016-07-18 00:00:00.000,5th,C,850.0
2016-07-18 00:00:00.000,5th,D,3400.0
2016-07-18 00:00:00.000,5th,D,1700.0
2016-07-18 00:00:00.000,5th,E,1700.0
2016-07-18 00:00:00.000,5th,D,1700.0
2016-07-18 00:00:00.000,5th,C,1700.0
2016-07-18 00:00:00.000,5th,B,1700.0
2016-07-18 00:00:00.000,5th,F,850.0
2016-07-18 00:00:00.000,5th,C,10200.0
2016-07-18 00:00:00.000,5th,D,1700.0
2016-07-18 00:00:00.000,5th,D,1700.0
2016-07-18 00:00:00.000,5th,D,1700.0
2016-07-18 00:00:00.000,5th,E,1700.0
2016-07-18 00:00:00.000,5th,C,1700.0
2016-07-18 00:00:00.000,5th,B,850.0
2016-07-18 00:00:00.000,5th,D,1270.0
2016-07-18 00:00:00.000,5th,B,1700.0
2016-07-18 00:00:00.000,5th,D,1700.0
2016-07-18 00:00:00.000,5th,F,1700.0
2016-07-18 00:00:00.000,5th,D,1700.0
2016-07-18 00:00:00.000,5th,E,1370.0
2016-07-18 00:00:00.000,5th,B,1700.0
2016-07-18 00:00:00.000,5th,E,1700.0
2016-07-18 00:00:00.000,5th,E,1700.0
2016-07-18 00:00:00.000,5th,D,1700.0
2016-07-19 00:00:00.000,7th,B,1800.0
2016-07-19 00:00:00.000,8th,C,900.0
2016-07-18 00:00:00.000,5th,D,1700.0
2016-07-18 00:00:00.000,5th,D,1700.0
2016-07-18 00:00:00.000,5th,E,1700.0
2016-07-18 00:00:00.000,5th,C,1700.0
2016-07-19 00:00:00.000,9th,D,1800.0
2016-07-18 00:00:00.000,5th,E,1270.0
2016-07-18 00:00:00.000,5th,A,850.0
2016-07-18 00:00:00.000,5th,B,1270.0
2016-07-18 00:00:00.000,5th,E,1700.0
2016-07-18 00:00:00.000,5th,F,1270.0
2016-07-18 00:00:00.000,5th,D,1700.0
2016-07-18 00:00:00.000,5th,B,1700.0
2016-07-18 00:00:00.000,5th,A,1700.0
2016-07-18 00:00:00.000,5th,F,1700.0
2016-07-18 00:00:00.000,5th,A,100.0
2016-07-18 00:00:00.000,5th,A,1700.0
2016-07-18 00:00:00.000,5th,C,850.0
2016-07-18 00:00:00.000,5th,E,1700.0
2016-07-18 00:00:00.000,5th,B,850.0
2016-07-18 00:00:00.000,5th,B,1700.0
2016-07-18 00:00:00.000,5th,C,1450.0
2016-07-18 00:00:00.000,5th,B,850.0
2016-07-18 00:00:00.000,5th,E,1450.0
2016-07-18 00:00:00.000,5th,A,1700.0
2016-07-18 00:00:00.000,5th,E,1700.0
2016-07-18 00:00:00.000,5th,E,1700.0
2016-07-18 00:00:00.000,5th,A,1700.0
2016-07-19 00:00:00.000,7th,B,100.0
2016-07-19 00:00:00.000,9th,E,100.0
2016-07-19 00:00:00.000,7th,C,100.0
2016-07-19 00:00:00.000,8th,D,900.0
2016-07-19 00:00:00.000,9th,D,1550.0
2016-07-18 00:00:00.000,5th,A,1700.0
2016-07-19 00:00:00.000,8th,A,1800.0
2016-07-19 00:00:00.000,7th,C,900.0
2016-07-18 00:00:00.000,5th,B,1700.0
2016-07-18 00:00:00.000,5th,B,1450.0
2016-07-18 00:00:00.000,6th,E,900.0
2016-07-18 00:00:00.000,6th,A,1800.0
2016-07-18 00:00:00.000,5th,B,1700.0
2016-07-19 00:00:00.000,9th,D,900.0
2016-07-19 00:00:00.000,10th,A,1800.0
2016-07-19 00:00:00.000,10th,A,1800.0
2016-07-19 00:00:00.000,9th,C,1800.0
2016-07-19 00:00:00.000,10th,C,9650.0
2016-07-19 00:00:00.000,9th,B,1930.0
2016-07-19 00:00:00.000,10th,C,1800.0
2016-07-19 00:00:00.000,10th,A,900.0
2016-07-18 00:00:00.000,5th,F,1700.0
2016-07-18 00:00:00.000,3rd,E,3400.0
2016-07-18 00:00:00.000,3rd,A,1700.0
2016-07-18 00:00:00.000,3rd,F,1700.0
2016-07-18 00:00:00.000,3rd,A,1700.0
2016-07-18 00:00:00.000,3rd,E,5100.0
2016-07-18 00:00:00.000,3rd,B,1450.0
2016-07-18 00:00:00.000,3rd,D,100.0
2016-07-18 00:00:00.000,3rd,A,1800.0
2016-07-19 00:00:00.000,10th,D,1550.0
2016-07-18 00:00:00.000,3rd,A,1700.0
2016-07-18 00:00:00.000,5th,F,1700.0
